Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,28.246000289916992,28.246000289916992,28.079999923706055,28.180999755859375,28.180999755859375,20900
2021-01-05,28.200000762939453,28.291000366210938,28.190000534057617,28.25,28.25,2800
2021-01-06,28.34000015258789,28.408000946044922,28.18000030517578,28.23900032043457,28.23900032043457,20200
2021-01-07,28.360000610351562,28.399999618530273,28.340999603271484,28.3700008392334,28.3700008392334,17300
2021-01-08,28.385000228881836,28.450000762939453,28.33300018310547,28.415000915527344,28.415000915527344,16000
2021-01-11,28.450000762939453,28.450000762939453,28.312000274658203,28.329999923706055,28.329999923706055,13300
2021-01-12,28.329999923706055,28.389999389648438,28.239999771118164,28.290000915527344,28.290000915527344,15400
2021-01-13,28.299999237060547,28.40999984741211,28.299999237060547,28.405000686645508,28.405000686645508,9700
2021-01-14,28.350000381469727,28.459999084472656,28.31999969482422,28.35300064086914,28.35300064086914,31400
2021-01-15,28.301000595092773,28.31999969482422,28.270000457763672,28.285999298095703,28.285999298095703,4900
2021-01-19,28.309999465942383,28.420000076293945,28.149999618530273,28.367000579833984,28.367000579833984,9600
2021-01-20,28.40999984741211,28.530000686645508,28.40999984741211,28.469999313354492,28.469999313354492,4300
2021-01-21,28.509000778198242,28.510000228881836,28.389999389648438,28.458999633789062,28.458999633789062,9600
2021-01-22,28.3799991607666,28.510000228881836,28.3799991607666,28.464000701904297,28.464000701904297,21400
2021-01-25,28.40999984741211,28.4950008392334,28.290000915527344,28.415000915527344,28.415000915527344,17400
2021-01-26,28.40999984741211,28.481000900268555,28.389999389648438,28.424999237060547,28.424999237060547,6500
2021-01-27,28.290000915527344,28.290000915527344,28.079999923706055,28.09000015258789,28.09000015258789,3300
2021-01-28,28.049999237060547,28.299999237060547,28.049999237060547,28.299999237060547,28.299999237060547,28100
2021-01-29,28.079999923706055,28.099000930786133,27.950000762939453,28.07699966430664,28.07699966430664,12700
2021-02-01,28.079999923706055,28.239999771118164,28.079999923706055,28.226999282836914,28.226999282836914,25600
2021-02-02,28.280000686645508,28.43000030517578,28.280000686645508,28.35700035095215,28.35700035095215,9900
2021-02-03,28.336000442504883,28.375,28.31999969482422,28.329999923706055,28.329999923706055,18000
2021-02-04,28.43000030517578,28.503999710083008,28.420000076293945,28.493999481201172,28.493999481201172,3800
2021-02-05,28.530000686645508,28.530000686645508,28.489999771118164,28.489999771118164,28.489999771118164,13100
2021-02-08,28.600000381469727,28.600000381469727,28.510000228881836,28.575000762939453,28.575000762939453,14200
2021-02-09,28.40999984741211,28.56999969482422,28.40999984741211,28.551000595092773,28.551000595092773,5700
2021-02-10,28.43000030517578,28.58300018310547,28.43000030517578,28.52400016784668,28.52400016784668,6100
2021-02-11,28.530000686645508,28.56999969482422,28.488000869750977,28.549999237060547,28.549999237060547,17700
2021-02-12,28.545000076293945,28.59000015258789,28.540000915527344,28.56999969482422,28.56999969482422,7100
