Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,54.43000030517578,54.494998931884766,54.43000030517578,54.47600173950195,54.42182159423828,9200
2021-01-05,54.45600128173828,54.470001220703125,54.290000915527344,54.435001373291016,54.380863189697266,11900
2021-01-06,54.25,54.25,54.20000076293945,54.224998474121094,54.17107009887695,11900
2021-01-07,54.15999984741211,54.20399856567383,54.150001525878906,54.20399856567383,54.150089263916016,9400
2021-01-08,54.1619987487793,54.1619987487793,54.06999969482422,54.130001068115234,54.07616424560547,11600
2021-01-11,54.08000183105469,54.09000015258789,53.84000015258789,54.0620002746582,54.00823211669922,18200
2021-01-12,53.93000030517578,54.18000030517578,53.93000030517578,54.11000061035156,54.05618667602539,58300
2021-01-13,54.185001373291016,54.25,54.15999984741211,54.2400016784668,54.186058044433594,18100
2021-01-14,54.209999084472656,54.26499938964844,54.15999984741211,54.1879997253418,54.13410568237305,21100
2021-01-15,54.20000076293945,54.27899932861328,54.18000030517578,54.21699905395508,54.16307830810547,13700
2021-01-19,54.23099899291992,54.284000396728516,54.220001220703125,54.270999908447266,54.21702575683594,11000
2021-01-20,54.27000045776367,54.34000015258789,54.27000045776367,54.29999923706055,54.245994567871094,11100
2021-01-21,54.290000915527344,54.34000015258789,54.06999969482422,54.30699920654297,54.252986907958984,766800
2021-01-22,54.29499816894531,54.32500076293945,54.29499816894531,54.32500076293945,54.27096939086914,10500
2021-01-25,54.349998474121094,54.43000030517578,54.13999938964844,54.4010009765625,54.34689712524414,15700
2021-01-26,54.42300033569336,54.43000030517578,54.40999984741211,54.42499923706055,54.37086868286133,4100
2021-01-27,54.45000076293945,54.459999084472656,54.40599822998047,54.40599822998047,54.35188674926758,11600
2021-01-28,54.41999816894531,54.41999816894531,54.369998931884766,54.3849983215332,54.330909729003906,8000
2021-01-29,54.32400131225586,54.32400131225586,54.27000045776367,54.31700134277344,54.26298141479492,30000
2021-02-01,54.34000015258789,54.349998474121094,54.06999969482422,54.347999572753906,54.2939453125,12300
2021-02-02,54.314998626708984,54.34600067138672,54.310001373291016,54.316001892089844,54.26198196411133,761000
2021-02-03,54.25699996948242,54.279998779296875,54.25699996948242,54.2599983215332,54.206031799316406,9700
2021-02-04,54.249000549316406,54.29899978637695,54.060001373291016,54.2599983215332,54.206031799316406,21000
2021-02-05,54.279998779296875,54.310001373291016,54.02000045776367,54.23699951171875,54.18305587768555,6400
2021-02-08,54.2599983215332,54.28499984741211,54.22999954223633,54.257999420166016,54.204036712646484,9000
2021-02-09,54.32500076293945,54.34000015258789,54.27000045776367,54.29499816894531,54.240997314453125,15200
2021-02-10,54.209999084472656,54.308998107910156,54.209999084472656,54.29899978637695,54.29899978637695,26000
2021-02-11,54.34000015258789,54.349998474121094,54.29999923706055,54.29999923706055,54.29999923706055,7900
2021-02-12,54.220001220703125,54.25,54.14500045776367,54.150001525878906,54.150001525878906,17400
