Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,50.5,50.5,50.5,50.5,50.5,100
2021-01-05,50.709999084472656,51.04999923706055,50.709999084472656,51.04999923706055,51.04999923706055,1900
2021-01-06,51.86000061035156,52.25,51.86000061035156,51.939998626708984,51.939998626708984,2000
2021-01-07,52.70000076293945,52.70000076293945,52.70000076293945,52.70000076293945,52.70000076293945,100
2021-01-08,52.209999084472656,52.630001068115234,52.209999084472656,52.630001068115234,52.630001068115234,600
2021-01-11,52.619998931884766,52.779998779296875,52.619998931884766,52.63999938964844,52.63999938964844,800
2021-01-12,52.959999084472656,52.9900016784668,52.959999084472656,52.97999954223633,52.97999954223633,700
2021-01-13,52.83000183105469,52.91999816894531,52.83000183105469,52.84000015258789,52.84000015258789,500
2021-01-14,53.02000045776367,53.02000045776367,53.02000045776367,53.02000045776367,53.02000045776367,100
2021-01-15,52.540000915527344,52.63999938964844,52.540000915527344,52.61000061035156,52.61000061035156,400
2021-01-19,53.0,53.0,53.0,53.0,53.0,100
2021-01-20,53.41999816894531,53.41999816894531,53.41999816894531,53.41999816894531,53.41999816894531,100
2021-01-21,53.33000183105469,53.439998626708984,53.33000183105469,53.439998626708984,53.439998626708984,600
2021-01-22,53.189998626708984,53.34000015258789,53.189998626708984,53.34000015258789,53.34000015258789,900
2021-01-25,53.41999816894531,53.63999938964844,53.02000045776367,53.439998626708984,53.439998626708984,2600
2021-01-26,53.349998474121094,53.439998626708984,53.349998474121094,53.40999984741211,53.40999984741211,400
2021-01-27,52.150001525878906,52.150001525878906,52.150001525878906,52.150001525878906,52.150001525878906,600
2021-01-28,52.54999923706055,52.54999923706055,52.54999923706055,52.54999923706055,52.54999923706055,100
2021-01-29,51.68000030517578,51.709999084472656,51.56999969482422,51.56999969482422,51.56999969482422,2100
2021-02-01,52.20000076293945,52.20000076293945,52.15999984741211,52.15999984741211,52.15999984741211,2400
2021-02-02,52.7400016784668,52.7400016784668,52.7400016784668,52.7400016784668,52.7400016784668,1000
2021-02-03,52.599998474121094,52.7400016784668,52.599998474121094,52.7400016784668,52.7400016784668,500
2021-02-04,53.209999084472656,53.36000061035156,53.209999084472656,53.36000061035156,53.36000061035156,200
2021-02-05,53.79999923706055,53.79999923706055,53.66999816894531,53.66999816894531,53.66999816894531,500
2021-02-08,53.72999954223633,54.2400016784668,53.72999954223633,54.2400016784668,54.2400016784668,700
2021-02-09,54.27000045776367,54.29999923706055,54.2400016784668,54.2400016784668,54.2400016784668,600
2021-02-10,54.119998931884766,54.119998931884766,54.11000061035156,54.11000061035156,54.11000061035156,500
2021-02-11,53.880001068115234,54.209999084472656,53.880001068115234,54.209999084472656,54.209999084472656,300
2021-02-12,54.439998626708984,54.540000915527344,54.439998626708984,54.540000915527344,54.540000915527344,100
