Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,122.70999908447266,123.87999725341797,112.0,118.2699966430664,118.2699966430664,390500
2021-01-05,117.38999938964844,126.37999725341797,117.38999938964844,122.91000366210938,122.91000366210938,313700
2021-01-06,134.0,156.22000122070312,134.0,152.0,152.0,603100
2021-01-07,163.00999450683594,167.02999877929688,157.69000244140625,162.5,162.5,430500
2021-01-08,165.6199951171875,165.6199951171875,146.6479949951172,156.25999450683594,156.25999450683594,457800
2021-01-11,151.17999267578125,163.5399932861328,146.5,162.63999938964844,162.63999938964844,298500
2021-01-12,165.0,174.11000061035156,163.27999877929688,171.10000610351562,171.10000610351562,338600
2021-01-13,169.00999450683594,171.07000732421875,161.17999267578125,166.89999389648438,166.89999389648438,351400
2021-01-14,171.8699951171875,179.5,169.1060028076172,177.8000030517578,177.8000030517578,393500
2021-01-15,168.27000427246094,171.97999572753906,161.58999633789062,166.64999389648438,166.64999389648438,529500
2021-01-19,171.8699951171875,171.8699951171875,165.0,170.52000427246094,170.52000427246094,283500
2021-01-20,170.80999755859375,172.0,162.02999877929688,166.44000244140625,166.44000244140625,280000
2021-01-21,167.0,168.13999938964844,154.02000427246094,156.69000244140625,156.69000244140625,332400
2021-01-22,151.0800018310547,162.9600067138672,151.0800018310547,162.49000549316406,162.49000549316406,318000
2021-01-25,158.0500030517578,159.10000610351562,146.19000244140625,158.7100067138672,158.7100067138672,446700
2021-01-26,160.14999389648438,163.11000061035156,151.5229949951172,152.00999450683594,152.00999450683594,371700
2021-01-27,143.6199951171875,145.52999877929688,135.10000610351562,136.44000244140625,136.44000244140625,582300
2021-01-28,140.9199981689453,145.61000061035156,138.6300048828125,143.77000427246094,143.77000427246094,256600
2021-01-29,143.47999572753906,146.16000366210938,131.30999755859375,132.9199981689453,132.9199981689453,361000
2021-02-01,136.3000030517578,140.947998046875,131.53700256347656,139.7899932861328,139.7899932861328,242800
2021-02-02,146.0,153.22000122070312,143.10499572753906,150.6999969482422,150.6999969482422,277500
2021-02-03,152.24000549316406,155.02000427246094,147.22999572753906,154.63999938964844,154.63999938964844,277900
2021-02-04,157.99000549316406,171.25,157.8300018310547,169.30999755859375,169.30999755859375,386600
2021-02-05,172.30999755859375,175.4600067138672,165.19000244140625,168.5,168.5,252300
2021-02-08,171.9600067138672,179.27999877929688,170.0,179.27999877929688,179.27999877929688,194600
2021-02-09,177.00999450683594,185.94900512695312,174.55999755859375,185.5,185.5,207800
2021-02-10,187.97000122070312,193.3000030517578,182.02000427246094,185.3699951171875,185.3699951171875,255600
2021-02-11,187.8000030517578,189.32000732421875,173.63999938964844,181.60000610351562,181.60000610351562,287200
2021-02-12,180.91000366210938,189.52000427246094,180.75999450683594,186.6699981689453,186.6699981689453,205100
