Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,31.829999923706055,31.829999923706055,30.940000534057617,31.219999313354492,31.219999313354492,3300
2021-01-05,31.139999389648438,31.3799991607666,31.139999389648438,31.34000015258789,31.34000015258789,2500
2021-01-06,31.540000915527344,32.06999969482422,31.43000030517578,31.979999542236328,31.979999542236328,9700
2021-01-07,32.0,32.06999969482422,32.0,32.0099983215332,32.0099983215332,2000
2021-01-08,31.8700008392334,32.029998779296875,31.770000457763672,32.029998779296875,32.029998779296875,38900
2021-01-11,31.950000762939453,31.950000762939453,31.729999542236328,31.81999969482422,31.81999969482422,1400
2021-01-12,31.799999237060547,31.799999237060547,31.43000030517578,31.530000686645508,31.530000686645508,2000
2021-01-13,31.670000076293945,31.670000076293945,31.6200008392334,31.6200008392334,31.6200008392334,400
2021-01-14,31.850000381469727,32.09000015258789,31.850000381469727,31.850000381469727,31.850000381469727,2600
2021-01-15,31.90999984741211,31.90999984741211,31.649999618530273,31.790000915527344,31.790000915527344,3400
2021-01-19,32.060001373291016,32.060001373291016,31.610000610351562,31.979999542236328,31.979999542236328,5000
2021-01-20,32.33000183105469,32.619998931884766,32.33000183105469,32.540000915527344,32.540000915527344,201100
2021-01-21,33.290000915527344,33.290000915527344,32.58000183105469,32.599998474121094,32.599998474121094,6800
2021-01-22,32.36000061035156,32.59000015258789,32.33000183105469,32.470001220703125,32.470001220703125,3300
2021-01-25,32.91999816894531,32.939998626708984,32.45000076293945,32.709999084472656,32.709999084472656,7500
2021-01-26,33.02000045776367,33.75,33.0099983215332,33.75,33.75,7400
2021-01-27,33.599998474121094,33.65999984741211,33.13999938964844,33.25,33.25,10700
2021-01-28,33.189998626708984,33.470001220703125,32.84000015258789,32.84000015258789,32.84000015258789,2800
2021-01-29,32.650001525878906,32.95000076293945,32.29999923706055,32.349998474121094,32.349998474121094,8200
2021-02-01,32.400001525878906,32.7400016784668,32.22999954223633,32.7400016784668,32.7400016784668,2500
2021-02-02,32.900001525878906,33.099998474121094,32.900001525878906,32.97999954223633,32.97999954223633,2500
2021-02-03,33.2599983215332,33.279998779296875,33.0,33.130001068115234,33.130001068115234,1800
2021-02-04,33.0,33.41999816894531,33.0,33.40999984741211,33.40999984741211,20400
2021-02-05,33.77000045776367,34.13999938964844,33.77000045776367,34.0,34.0,4600
2021-02-08,34.349998474121094,34.43000030517578,34.13999938964844,34.43000030517578,34.43000030517578,8100
2021-02-09,34.61000061035156,34.61000061035156,34.52000045776367,34.52000045776367,34.52000045776367,1500
2021-02-10,34.599998474121094,34.970001220703125,34.459999084472656,34.81999969482422,34.81999969482422,11600
2021-02-11,34.650001525878906,34.900001525878906,34.650001525878906,34.900001525878906,34.900001525878906,10300
2021-02-12,35.18000030517578,35.31999969482422,35.150001525878906,35.31999969482422,35.31999969482422,3600
