Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,24.770000457763672,24.770000457763672,24.040000915527344,24.32699966430664,24.32699966430664,465000
2021-01-05,24.34000015258789,25.040000915527344,24.34000015258789,24.829999923706055,24.829999923706055,73300
2021-01-06,25.440000534057617,26.690000534057617,25.440000534057617,26.405000686645508,26.405000686645508,190200
2021-01-07,26.8700008392334,26.8700008392334,26.40999984741211,26.670000076293945,26.670000076293945,227000
2021-01-08,26.81999969482422,26.81999969482422,25.889999389648438,26.25,26.25,91200
2021-01-11,25.93000030517578,26.350000381469727,25.93000030517578,26.343000411987305,26.343000411987305,41300
2021-01-12,26.440000534057617,26.947999954223633,26.43000030517578,26.93000030517578,26.93000030517578,34600
2021-01-13,27.010000228881836,27.010000228881836,26.489999771118164,26.6200008392334,26.6200008392334,31400
2021-01-14,26.81999969482422,27.200000762939453,26.809999465942383,27.03499984741211,27.03499984741211,63700
2021-01-15,26.959999084472656,26.959999084472656,26.40999984741211,26.729999542236328,26.729999542236328,162200
2021-01-19,27.0,27.0,26.68000030517578,26.84000015258789,26.84000015258789,28500
2021-01-20,26.8799991607666,27.010000228881836,26.695999145507812,26.940000534057617,26.940000534057617,54400
2021-01-21,26.950000762939453,26.950000762939453,26.520000457763672,26.6299991607666,26.6299991607666,46000
2021-01-22,26.309999465942383,26.889999389648438,26.200000762939453,26.885000228881836,26.885000228881836,34700
2021-01-25,26.8700008392334,26.8700008392334,26.25,26.639999389648438,26.639999389648438,45800
2021-01-26,26.920000076293945,26.920000076293945,26.3700008392334,26.3799991607666,26.3799991607666,64300
2021-01-27,25.950000762939453,25.989999771118164,25.56999969482422,25.639999389648438,25.639999389648438,64500
2021-01-28,25.979999542236328,26.0,25.67799949645996,25.75,25.75,95500
2021-01-29,25.68000030517578,25.799999237060547,25.15999984741211,25.209999084472656,25.209999084472656,41500
2021-02-01,25.360000610351562,25.770000457763672,25.141000747680664,25.760000228881836,25.760000228881836,53800
2021-02-02,26.0,26.200000762939453,25.849000930786133,26.149999618530273,26.149999618530273,376100
2021-02-03,26.260000228881836,26.290000915527344,25.90999984741211,26.290000915527344,26.290000915527344,23400
2021-02-04,26.43000030517578,26.940000534057617,26.43000030517578,26.940000534057617,26.940000534057617,27600
2021-02-05,27.260000228881836,27.260000228881836,26.790000915527344,27.110000610351562,27.110000610351562,12700
2021-02-08,27.450000762939453,27.93000030517578,27.395000457763672,27.93000030517578,27.93000030517578,44100
2021-02-09,27.860000610351562,28.07900047302246,27.649999618530273,28.06999969482422,28.06999969482422,44100
2021-02-10,28.26099967956543,28.26099967956543,27.791000366210938,27.950000762939453,27.950000762939453,30500
2021-02-11,28.198999404907227,28.198999404907227,27.59600067138672,27.989999771118164,27.989999771118164,32200
2021-02-12,27.989999771118164,28.190000534057617,27.899999618530273,28.15999984741211,28.15999984741211,13000
