Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,12.539999961853027,12.539999961853027,11.75,11.75,11.75,5400
2021-01-05,11.699999809265137,11.699999809265137,11.149999618530273,11.170000076293945,11.170000076293945,14500
2021-01-06,11.300000190734863,11.300000190734863,10.609999656677246,10.800000190734863,10.800000190734863,9900
2021-01-07,12.260000228881836,12.319999694824219,11.130000114440918,11.430000305175781,11.430000305175781,10300
2021-01-08,11.84000015258789,11.84000015258789,11.420000076293945,11.420000076293945,11.420000076293945,11300
2021-01-11,11.380000114440918,11.5,10.8100004196167,10.8100004196167,10.8100004196167,14000
2021-01-12,10.8100004196167,11.34000015258789,10.8100004196167,10.979999542236328,10.979999542236328,16100
2021-01-13,11.020000457763672,11.369999885559082,11.020000457763672,11.180000305175781,11.180000305175781,7900
2021-01-14,11.149999618530273,11.239999771118164,11.109999656677246,11.239999771118164,11.239999771118164,5600
2021-01-15,11.199999809265137,11.25,11.100000381469727,11.220000267028809,11.220000267028809,8100
2021-01-19,11.329999923706055,11.369999885559082,11.0,11.069999694824219,11.069999694824219,15000
2021-01-20,11.25,11.25,10.90999984741211,10.989999771118164,10.989999771118164,15500
2021-01-21,11.0,11.210000038146973,11.0,11.15999984741211,11.15999984741211,5500
2021-01-22,11.329999923706055,11.329999923706055,11.010000228881836,11.09000015258789,11.09000015258789,3100
2021-01-25,11.020000457763672,11.140000343322754,10.739999771118164,10.989999771118164,10.989999771118164,12300
2021-01-26,11.020000457763672,11.09000015258789,10.899999618530273,10.90999984741211,10.90999984741211,6600
2021-01-27,10.869999885559082,10.869999885559082,10.0,10.479999542236328,10.479999542236328,19400
2021-01-28,10.4399995803833,10.5600004196167,10.079999923706055,10.359999656677246,10.359999656677246,8500
2021-01-29,10.470000267028809,10.470000267028809,10.170000076293945,10.170000076293945,10.170000076293945,1500
2021-02-01,10.199999809265137,10.479999542236328,9.90999984741211,10.239999771118164,10.239999771118164,13000
2021-02-02,10.1899995803833,10.239999771118164,10.020000457763672,10.15999984741211,10.15999984741211,4900
2021-02-03,10.069999694824219,10.390000343322754,10.010000228881836,10.029999732971191,10.029999732971191,8600
2021-02-04,10.010000228881836,10.380000114440918,10.010000228881836,10.369999885559082,10.369999885559082,9500
2021-02-05,10.40999984741211,10.40999984741211,10.229999542236328,10.329999923706055,10.329999923706055,13200
2021-02-08,10.369999885559082,10.739999771118164,10.270000457763672,10.600000381469727,10.600000381469727,19800
2021-02-09,10.680000305175781,10.890000343322754,10.390000343322754,10.75,10.75,16000
2021-02-10,10.720000267028809,11.130000114440918,10.720000267028809,11.050000190734863,11.050000190734863,8000
2021-02-11,11.010000228881836,11.050000190734863,10.630000114440918,11.0,11.0,15100
2021-02-12,10.6899995803833,11.220000267028809,10.65999984741211,11.220000267028809,11.220000267028809,8900
